date,temperature_celsius
2015-08-09,17.710003086284708
2015-08-10,17.121255143489364
2015-08-11,14.982141029315628
2015-08-12,16.11350500358138
2015-08-13,22.987927522208466
2015-08-14,18.40289215953887
2015-08-15,16.73850388355306
2015-08-16,17.73588489196849
2015-08-17,16.775349636664792
2015-08-18,18.63258208872734
2015-08-19,19.702800491966627
2015-08-20,17.834996229254546
2015-08-21,16.676431817469
2015-08-22,16.420714686616225
2015-08-23,14.9774604045156
2015-08-24,18.197226640452914
2015-08-25,19.270010986687133
2015-08-26,12.896326650759459
2015-08-27,17.24076588082519
2015-08-28,14.05858885625932
2015-08-29,14.72350930981439
2015-08-30,18.506460057152317
2015-08-31,16.427222686263914
2015-09-01,15.72904304047818
2015-09-02,13.333379556010549
2015-09-03,19.153185127117833
2015-09-04,21.677502611922637
2015-09-05,14.72477153558535
2015-09-06,13.610284328589294
2015-09-07,16.246104780394205
2015-09-08,12.441699850495052
2015-09-09,15.923598923518458
2015-09-10,17.69292073165167
2015-09-11,12.814732738726121
2015-09-12,15.836382529048755
2015-09-13,13.008696543236075
2015-09-14,16.370733703278642
2015-09-15,14.455053790384616
2015-09-16,17.13143566044462
2015-09-17,14.133539337135533
2015-09-18,17.67524557919058
2015-09-19,13.28908128789558
2015-09-20,18.40467818728379
2015-09-21,14.253130784752502
2015-09-22,13.859732302626085
2015-09-23,16.865401782699113
2015-09-24,14.218830618284326
2015-09-25,13.183587268812868
2015-09-26,14.204854140047024
2015-09-27,16.45747749772364
2015-09-28,13.525354649655293
2015-09-29,16.680018847193352
2015-09-30,14.5368146211828
2015-10-01,12.869825869150102
2015-10-02,13.60628826276114
2015-10-03,17.50607683318045
2015-10-04,15.348593698444368
2015-10-05,14.888441431579063
2015-10-06,17.32308445283605
2015-10-07,13.521955773770381
2015-10-08,12.92851450912743
2015-10-09,16.801390914338224
2015-10-10,14.928373573898096
2015-10-11,14.712716453524425
2015-10-12,16.700372284772577
2015-10-13,16.31535928163723
2015-10-14,14.228734238019923
2015-10-15,12.699314213507833
2015-10-16,13.456107167268888
2015-10-17,13.222730125668395
2015-10-18,16.098652553088826
2015-10-19,17.037460845305333
2015-10-20,15.651245963413421
2015-10-21,14.713632480248734
2015-10-22,18.638549838221955
2015-10-23,13.55098659042992
2015-10-24,14.348211878515581
2015-10-25,16.238674710885167
2015-10-26,16.157426602831496
2015-10-27,16.82838646213522
2015-10-28,14.097494376197595
2015-10-29,18.301080905130334
2015-10-30,17.118762952510348
2015-10-31,14.038170989939733
2015-11-01,20.44191219060464
2015-11-02,16.87097534504795
2015-11-03,16.800880605475946
2015-11-04,14.684237626327103
2015-11-05,17.041010298264602
2015-11-06,18.04802269900036
2015-11-07,18.910219067337255
2015-11-08,15.930293735039333
2015-11-09,18.400406387992057
2015-11-10,15.180271223844743
2015-11-11,16.14826943354199
2015-11-12,16.48468569580241
2015-11-13,15.734108758571187
2015-11-14,14.554665637179241
2015-11-15,19.849277491761566
2015-11-16,20.81260345240842
2015-11-17,15.258591094348155
2015-11-18,20.11333266634225
2015-11-19,17.03059413709171
2015-11-20,18.48487465630676
2015-11-21,16.277503462315007
2015-11-22,17.07061878631071
2015-11-23,17.60894414294073
2015-11-24,16.799164045909826
2015-11-25,19.10097520366019
2015-11-26,22.659146605160164
2015-11-27,19.282317047146037
2015-11-28,19.986879712842594
2015-11-29,21.283243219722355
2015-11-30,18.526557313986736
2015-12-01,19.816295753725477
2015-12-02,20.84269312948386
2015-12-03,20.07772098278844
2015-12-04,21.5736679263831
2015-12-05,20.89375073619646
2015-12-06,20.614733594175377
2015-12-07,18.02371679839483
2015-12-08,20.741987442440127
2015-12-09,21.18838509026818
2015-12-10,21.68458205960687
2015-12-11,23.346715775393072
2015-12-12,22.95940932034863
2015-12-13,18.356946483189088
2015-12-14,20.982990782145826
2015-12-15,21.845639068532332
2015-12-16,23.96906672148169
2015-12-17,24.343463284706587
2015-12-18,21.048728079877925
2015-12-19,23.699489989709086
2015-12-20,27.295349150383345
2015-12-21,26.160468282912376
2015-12-22,25.663507471899692
2015-12-23,22.94718783650628
2015-12-24,24.9183718464987
2015-12-25,24.594871511287227
2015-12-26,21.58516937028961
2015-12-27,22.72862599772604
2015-12-28,25.04873774125079
2015-12-29,22.042272033293415
2015-12-30,24.38809047842833
2015-12-31,19.58731522390518
2016-01-01,25.877225688889975
2016-01-02,24.541650139644617
2016-01-03,26.46678104134183
2016-01-04,29.320378400094036
2016-01-05,23.25372937683033
2016-01-06,27.941468472554213
2016-01-07,26.45912950895925
2016-01-08,26.4914084955311
2016-01-09,27.650588642279295
2016-01-10,25.40604691347821
2016-01-11,26.41059026072958
2016-01-12,26.29435756964628
2016-01-13,25.707891904668806
2016-01-14,28.916866334269248
2016-01-15,27.01731617306322
2016-01-16,27.591307804365094
2016-01-17,26.21218869482892
2016-01-18,26.66924537833229
2016-01-19,25.21356113809336
2016-01-20,24.57347008491268
2016-01-21,28.20402302583761
2016-01-22,27.00390571477249
2016-01-23,26.657423162583136
2016-01-24,31.375343639549204
2016-01-25,29.577705032635045
2016-01-26,26.70576895900791
2016-01-27,30.214869038543053
2016-01-28,27.680001800906005
2016-01-29,30.24557912200159
2016-01-30,31.950116806627204
2016-01-31,30.978314951892237
2016-02-01,30.735495777628977
2016-02-02,29.480385129695417
2016-02-03,34.438235416511446
2016-02-04,34.08673483538391
2016-02-05,30.596885661605988
2016-02-06,31.74806157141758
2016-02-07,29.43947991098295
2016-02-08,29.13256500346628
2016-02-09,29.90094847046048
2016-02-10,30.85152053308933
2016-02-11,32.26910710128131
2016-02-12,32.581569638890656
2016-02-13,31.25687459459902
2016-02-14,31.801775876387474
2016-02-15,35.46647307420088
2016-02-16,34.825487537003774
2016-02-17,34.25938744641115
2016-02-18,33.45280409632796
2016-02-19,30.04546244548859
2016-02-20,32.46422935704359
2016-02-21,30.49792996586739
2016-02-22,29.929552068902233
2016-02-23,33.99557719273751
2016-02-24,34.49393519866838
2016-02-25,33.02819009665983
2016-02-26,32.217945934558905
2016-02-27,34.297335842912936
2016-02-28,31.68544579858278
2016-02-29,31.541493007991267
2016-03-01,35.91486112338738
2016-03-02,32.56116440468576
2016-03-03,33.18674660101783
2016-03-04,33.56046681360647
2016-03-05,35.03228241651217
2016-03-06,32.3877079818968
2016-03-07,33.54776684909615
2016-03-08,36.141942285582
2016-03-09,35.001561570216836
2016-03-10,32.78535915915074
2016-03-11,31.327425092472442
2016-03-12,30.851597892452492
2016-03-13,35.57429037724216
2016-03-14,35.690303804421184
2016-03-15,34.55503239939323
2016-03-16,33.9424113776357
2016-03-17,31.31336119100506
2016-03-18,35.29108358030602
2016-03-19,36.35377488515164
2016-03-20,38.070809549095806
2016-03-21,34.583161600388095
2016-03-22,34.592127689236285
2016-03-23,37.63069515878392
2016-03-24,33.65123903357294
2016-03-25,33.83949531393066
2016-03-26,34.15146541197314
2016-03-27,34.40613523045123
2016-03-28,35.405057249466395
2016-03-29,36.20456570678479
2016-03-30,31.71504109294076
2016-03-31,32.610541559547315
2016-04-01,34.83557258321707
2016-04-02,37.04811884811817
2016-04-03,35.87674451914232
2016-04-04,34.1758494660284
2016-04-05,35.4825698720302
2016-04-06,35.67891163397893
2016-04-07,35.06575896763486
2016-04-08,33.62471910406273
2016-04-09,33.80213097223094
2016-04-10,35.01724571237233
2016-04-11,32.36535547345471
2016-04-12,32.802721282361354
2016-04-13,33.273636801158126
2016-04-14,35.3329066480971
2016-04-15,33.45962101365552
2016-04-16,35.80197797774222
2016-04-17,33.50050548837232
2016-04-18,36.00270763338867
2016-04-19,34.2973809483035
2016-04-20,34.35486742409661
2016-04-21,35.77284744604056
2016-04-22,34.12623963241477
2016-04-23,31.52179427233901
2016-04-24,33.08576542632842
2016-04-25,33.80037243634647
2016-04-26,34.25462670039657
2016-04-27,34.72333506368817
2016-04-28,29.890614867474564
2016-04-29,35.88173050845814
2016-04-30,31.057043891108112
2016-05-01,31.68909803479186
2016-05-02,31.48085787315443
2016-05-03,33.4541942470546
2016-05-04,34.2435381354454
2016-05-05,33.02548366921924
2016-05-06,36.583910308535046
2016-05-07,33.19947505285425
2016-05-08,28.618671384123555
2016-05-09,33.07617944341729
2016-05-10,31.600608403731517
2016-05-11,28.831303072105793
2016-05-12,28.502128268245485
2016-05-13,33.331722727729336
2016-05-14,33.554389501133755
2016-05-15,35.84743079654194
2016-05-16,38.52632475393608
2016-05-17,33.2698648605446
2016-05-18,30.815365830744543
2016-05-19,31.583288473051713
2016-05-20,32.76014953779947
2016-05-21,29.83453281724659
2016-05-22,31.556042643713784
2016-05-23,33.72514559756145
2016-05-24,30.032167651413477
2016-05-25,34.617078233589375
2016-05-26,30.944874715845316
2016-05-27,28.83127464220324
2016-05-28,28.587935083559262
2016-05-29,30.483377623953007
2016-05-30,29.606492024194903
2016-05-31,28.002364710857854
2016-06-01,33.20447752243625
2016-06-02,27.514409986282406
2016-06-03,29.299814333910152
2016-06-04,27.571045907963523
2016-06-05,28.020420492337696
2016-06-06,33.57064816417186
2016-06-07,29.711918268219993
2016-06-08,30.130603503038127
2016-06-09,25.460561825785557
2016-06-10,26.298792624884484
2016-06-11,28.162500585475062
2016-06-12,24.37785925543621
2016-06-13,27.18727381967262
2016-06-14,28.408405127280574
2016-06-15,25.198506172276982
2016-06-16,28.023425313546475
2016-06-17,27.084772582968625
2016-06-18,27.899231879646248
2016-06-19,28.631747592188944
2016-06-20,28.055120520965097
2016-06-21,27.076750028967197
2016-06-22,26.71204215999005
2016-06-23,27.987043772950408
2016-06-24,27.861434831927408
2016-06-25,23.08725857129219
2016-06-26,22.758435843678722
2016-06-27,23.55006796114445
2016-06-28,22.904100680270965
2016-06-29,23.53093033270411
2016-06-30,25.693127938369205
2016-07-01,25.406483806257068
2016-07-02,26.364197159094953
2016-07-03,26.69816991081402
2016-07-04,24.82263115429743
2016-07-05,26.703361365532327
2016-07-06,21.832523065564487
2016-07-07,20.877880173796548
2016-07-08,26.82170840797901
2016-07-09,25.849593010654587
2016-07-10,22.97788374870154
2016-07-11,28.090188440875757
2016-07-12,23.82041595374362
2016-07-13,25.213805800495386
2016-07-14,21.46312967093456
2016-07-15,23.567279919464486
2016-07-16,22.43203479958171
2016-07-17,26.101422274282594
2016-07-18,22.32448123106765
2016-07-19,21.580651048682096
2016-07-20,21.05850127630292
2016-07-21,22.575659958544346
2016-07-22,20.38398785278245
2016-07-23,19.09069310563046
2016-07-24,21.40031136828807
2016-07-25,22.34376883330808
2016-07-26,20.453282893031133
2016-07-27,22.404833665118886
2016-07-28,17.827755839470434
2016-07-29,22.342761606018986
2016-07-30,20.093750153900046
2016-07-31,21.346377529747038
2016-08-01,22.23493013659889
2016-08-02,21.76790930975474
2016-08-03,22.83144359406513
2016-08-04,20.37374255331657
2016-08-05,19.208304887316785
2016-08-06,16.978246450107623
2016-08-07,19.84240774991089
2016-08-08,22.91331923247327
2016-08-09,17.429266081404563
2016-08-10,16.79974980532674
2016-08-11,15.741307563471747
2016-08-12,20.631830695062558
2016-08-13,20.84131994483453
2016-08-14,20.47827637126423
2016-08-15,21.44457703395497
2016-08-16,16.083726386565694
2016-08-17,19.732926537778845
2016-08-18,18.49625890781427
2016-08-19,17.19136467264501
2016-08-20,16.806954352118126
2016-08-21,20.359642595180567
2016-08-22,20.11051343909255
2016-08-23,20.566885528286704
2016-08-24,15.46764950055754
2016-08-25,13.662639916489502
2016-08-26,14.74474691836054
2016-08-27,14.109062609761938
2016-08-28,17.475870115159914
2016-08-29,12.036276449535016
2016-08-30,14.312870615117284
2016-08-31,17.477875244568263
2016-09-01,15.507585865506185
2016-09-02,16.45380258674177
2016-09-03,16.125340050912804
2016-09-04,19.578763790997797
2016-09-05,21.541504450440016
2016-09-06,14.997051011527947
2016-09-07,19.195427224101522
2016-09-08,13.896329751303343
2016-09-09,14.100153979140302
2016-09-10,15.08325803516812
2016-09-11,15.524191592487565
2016-09-12,15.05315469261323
2016-09-13,16.775790722408807
2016-09-14,12.840796314037688
2016-09-15,16.418275944503232
2016-09-16,18.51493388671527
2016-09-17,16.60348936895674
2016-09-18,15.565294996069053
2016-09-19,17.154851945964523
2016-09-20,14.39127044293299
2016-09-21,17.080983348942624
2016-09-22,14.620953803826534
2016-09-23,9.831146064063578
2016-09-24,13.699052287957283
2016-09-25,15.861292316008264
2016-09-26,15.218137982262382
2016-09-27,13.054020998324667
2016-09-28,11.979225007903763
2016-09-29,9.242388770373388
2016-09-30,16.65905945442603
2016-10-01,17.092139565059195
2016-10-02,12.354891491435824
2016-10-03,14.786015358437096
2016-10-04,13.446182225944202
2016-10-05,12.377991554301563
2016-10-06,13.05132061540763
2016-10-07,13.327836770018175
2016-10-08,16.327682012003
2016-10-09,17.213590530779605
2016-10-10,15.253179246500356
2016-10-11,13.02844884765735
2016-10-12,17.72179084612828
2016-10-13,15.756523557652296
2016-10-14,16.218466854514823
2016-10-15,13.582834478285037
2016-10-16,14.085872217890042
2016-10-17,13.95391753279262
2016-10-18,16.82113366553445
2016-10-19,14.74040213592098
2016-10-20,18.999748845719576
2016-10-21,13.185328876581728
2016-10-22,15.42747401846986
2016-10-23,18.98360493601855
2016-10-24,14.66878095945669
2016-10-25,16.97499926477801
2016-10-26,16.170092170224542
2016-10-27,18.00957089802846
2016-10-28,18.49624350163943
2016-10-29,15.01790454069868
2016-10-30,15.97688875800725
2016-10-31,15.4993732372335
2016-11-01,16.609245828641104
2016-11-02,14.531845198518363
2016-11-03,14.110713486744396
2016-11-04,16.006114658540508
2016-11-05,15.022413201058455
2016-11-06,15.579790156846105
2016-11-07,17.610338838983747
2016-11-08,17.314752694535315
2016-11-09,17.747479962936005
2016-11-10,18.95390946996969
2016-11-11,17.95338789904103
2016-11-12,16.445096268991286
2016-11-13,16.841843889624585
2016-11-14,20.592196042049924
2016-11-15,17.01774969911887
2016-11-16,14.476489377390195
2016-11-17,17.324945785419395
2016-11-18,16.23395386485133
2016-11-19,15.232703235972215
2016-11-20,16.590430369401663
2016-11-21,15.812849107064388
2016-11-22,21.871236650246978
2016-11-23,14.265951175277188
2016-11-24,17.36085127862558
2016-11-25,19.297857866707805
2016-11-26,20.749668017722282
2016-11-27,18.05566537949117
2016-11-28,18.56304896032556
2016-11-29,18.745896532303956
2016-11-30,20.161465105635173
2016-12-01,19.580230607300706
2016-12-02,19.86073208757021
2016-12-03,21.453547183156044
2016-12-04,20.378848387566315
2016-12-05,18.43768427722577
2016-12-06,22.198038504236003
2016-12-07,22.497909765948783
2016-12-08,22.85688648213414
2016-12-09,20.09374853015008
2016-12-10,19.645902530338628
2016-12-11,18.97816789603822
2016-12-12,22.361547509054407
2016-12-13,20.995990489839393
2016-12-14,23.749001431559222
2016-12-15,21.580604894572172
2016-12-16,22.393882633916448
2016-12-17,21.19598291453191
2016-12-18,22.745741201629194
2016-12-19,22.553829691400566
2016-12-20,22.64195915546218
2016-12-21,23.028428721511176
2016-12-22,24.48288830655884
2016-12-23,28.871142149507463
2016-12-24,25.638107027975124
2016-12-25,28.50205375374039
2016-12-26,20.79120143481406
2016-12-27,27.803983598370785
2016-12-28,24.030751178693723
2016-12-29,22.474709408120475
2016-12-30,26.000816555997968
2016-12-31,26.297418566089846
2017-01-01,26.417724690634962
2017-01-02,24.305111618189596
2017-01-03,26.917445637627416
2017-01-04,27.4501492530878
2017-01-05,25.92670139708395
2017-01-06,24.39055692435464
2017-01-07,26.489003464671626
2017-01-08,25.646683487480946
2017-01-09,25.888912765176435
2017-01-10,27.0318367012191
2017-01-11,29.196881688054503
2017-01-12,27.690585477192958
2017-01-13,23.901758116270035
2017-01-14,29.166235562886143
2017-01-15,28.401278734247608
2017-01-16,26.457473355164357
2017-01-17,28.018009165809797
2017-01-18,28.520304615506838
2017-01-19,28.925139362140282
2017-01-20,30.742267180718827
2017-01-21,30.737559356097307
2017-01-22,24.727421724217145
2017-01-23,30.288992856532218
2017-01-24,33.02823250394026
2017-01-25,30.389573162289473
2017-01-26,27.055584813404305
2017-01-27,30.911650465824934
2017-01-28,28.762630196974985
2017-01-29,28.957439340381935
2017-01-30,29.838699790921424
2017-01-31,33.22559847003752
2017-02-01,31.583955158771435
2017-02-02,27.789665235329515
2017-02-03,32.71566142612163
2017-02-04,26.589988199562125
2017-02-05,29.729518834150845
2017-02-06,31.26760184974022
2017-02-07,30.413356081537785
2017-02-08,29.331814966084362
2017-02-09,35.862380314355555
2017-02-10,27.783586182322754
2017-02-11,33.231725556590305
2017-02-12,28.469594370757346
2017-02-13,30.38061415336389
2017-02-14,28.79888561706898
2017-02-15,30.768732125241545
2017-02-16,34.507710076723434
2017-02-17,33.22324721582984
2017-02-18,30.072304421117288
2017-02-19,33.03134276697767
2017-02-20,31.431520423255968
2017-02-21,33.72250069972347
2017-02-22,31.574463503684996
2017-02-23,32.27000116027415
2017-02-24,36.75352676953836
2017-02-25,33.169815087462794
2017-02-26,30.331668597074362
2017-02-27,34.368520367330866
2017-02-28,32.73830393677043
2017-03-01,35.50810760851397
2017-03-02,33.73263240382799
2017-03-03,36.34205723075163
2017-03-04,30.72442148594392
2017-03-05,33.88893703108953
2017-03-06,31.82310792890542
2017-03-07,33.589161682264475
2017-03-08,31.005633652967767
2017-03-09,31.56476139692693
2017-03-10,34.41795821055158
2017-03-11,36.47411395581891
2017-03-12,36.153399484170336
2017-03-13,36.5503964796352
2017-03-14,35.04901365386941
2017-03-15,34.4959510995753
2017-03-16,35.717234527045164
2017-03-17,33.79462680354902
2017-03-18,36.640059684309485
2017-03-19,33.13149026502049
2017-03-20,33.76104842527423
2017-03-21,36.03053755671921
2017-03-22,35.68576604992871
2017-03-23,32.04036310810109
2017-03-24,37.08729251275569
2017-03-25,31.762214542648387
2017-03-26,33.000036583780705
2017-03-27,34.38635978176591
2017-03-28,31.969751138634198
2017-03-29,29.781954562313743
2017-03-30,34.800215764786316
2017-03-31,36.01634058230189
2017-04-01,38.01890036359622
2017-04-02,36.54588103652478
2017-04-03,35.19811880348125
2017-04-04,34.00082891305946
2017-04-05,36.31843147297036
2017-04-06,36.84470899456562
2017-04-07,36.87340944099589
2017-04-08,34.825022737671134
2017-04-09,29.406053211083826
2017-04-10,35.11538632641812
2017-04-11,33.3912755653695
2017-04-12,29.759815693847976
2017-04-13,37.61185247082515
2017-04-14,34.61358995293004
2017-04-15,33.33313124131844
2017-04-16,34.29247418963131
2017-04-17,36.48650031813242
2017-04-18,36.72818242640751
2017-04-19,32.71594502401841
2017-04-20,33.249953600363604
2017-04-21,31.674116287027676
2017-04-22,33.77544164717445
2017-04-23,34.279920466051074
2017-04-24,32.756961750522876
2017-04-25,34.59960155196498
2017-04-26,35.20918442822166
2017-04-27,35.77572052281237
2017-04-28,35.65943035432148
2017-04-29,30.661719811261534
2017-04-30,36.181259312214806
2017-05-01,30.609459634311197
2017-05-02,34.73464157548039
2017-05-03,34.74707672545003
2017-05-04,34.070588350773725
2017-05-05,34.27639196923744
2017-05-06,35.700476784451
2017-05-07,33.04994523628581
2017-05-08,33.79735879458574
2017-05-09,35.62650389636341
2017-05-10,34.954056141800876
2017-05-11,31.510203278846227
2017-05-12,36.28955494092315
2017-05-13,31.92690971543967
2017-05-14,33.170262285539096
2017-05-15,29.258910560960942
2017-05-16,32.02027406766657
2017-05-17,32.84025824152827
2017-05-18,30.80608979335432
2017-05-19,33.34394016550798
2017-05-20,32.232655615735325
2017-05-21,28.931700336785326
2017-05-22,28.833662546431725
2017-05-23,30.301577087480744
2017-05-24,32.925543521190676
2017-05-25,31.057073420588683
2017-05-26,30.660715136108273
2017-05-27,30.42854812788987
2017-05-28,27.993252699676848
2017-05-29,32.93063880730656
2017-05-30,30.034569067054544
2017-05-31,30.063202412021088
2017-06-01,25.960489242290212
2017-06-02,29.293071515793606
2017-06-03,26.389266876418638
2017-06-04,30.501011124132695
2017-06-05,29.449980438501832
2017-06-06,28.14641035220175
2017-06-07,29.10962447458531
2017-06-08,28.987598454528637
2017-06-09,25.00675346176892
2017-06-10,27.1032647893394
2017-06-11,27.573247126319178
2017-06-12,27.080249373342053
2017-06-13,29.914817185630053
2017-06-14,25.8895955366733
2017-06-15,26.317782196474305
2017-06-16,26.63197883609363
2017-06-17,30.912232469574338
2017-06-18,27.887019219797054
2017-06-19,28.123900856291037
2017-06-20,29.67466036594884
2017-06-21,24.178281457848634
2017-06-22,26.0285350113343
2017-06-23,28.32379956214218
2017-06-24,26.682317028038636
2017-06-25,27.071591008970852
2017-06-26,27.7992719305092
2017-06-27,24.420976402290922
2017-06-28,25.750092385667553
2017-06-29,24.29010929532797
2017-06-30,25.99585132745134
2017-07-01,27.036210239755707
2017-07-02,22.87102447265244
2017-07-03,25.959310501725117
2017-07-04,23.67357217338961
2017-07-05,24.89371190269591
2017-07-06,21.728864684328684
2017-07-07,23.16875509953672
2017-07-08,22.47271961388481
2017-07-09,24.874710579839473
2017-07-10,25.25137926495052
2017-07-11,20.567627810408233
2017-07-12,21.929254437490677
2017-07-13,26.13658691413736
2017-07-14,17.671892904421846
2017-07-15,24.190864366839858
2017-07-16,23.04689338803321
2017-07-17,21.645672192227522
2017-07-18,22.572454668184676
2017-07-19,21.680514365780315
2017-07-20,21.213708200475885
